starttime	seconds	ctime	dtime	ttime	wait
Sun Oct 09 07:17:11 2011	1318141031	0	7	7	7
Sun Oct 09 07:16:57 2011	1318141017	0	9	9	9
Sun Oct 09 07:17:03 2011	1318141023	0	10	10	8
Sun Oct 09 07:17:28 2011	1318141048	0	10	10	10
Sun Oct 09 07:16:57 2011	1318141017	0	10	11	10
Sun Oct 09 07:17:25 2011	1318141045	0	12	12	12
Sun Oct 09 07:16:55 2011	1318141015	0	12	13	12
Sun Oct 09 07:16:55 2011	1318141015	0	13	13	13
Sun Oct 09 07:16:57 2011	1318141017	0	14	14	12
Sun Oct 09 07:16:55 2011	1318141015	0	15	15	15
Sun Oct 09 07:16:55 2011	1318141015	0	15	15	15
Sun Oct 09 07:16:56 2011	1318141016	0	17	17	17
Sun Oct 09 07:16:55 2011	1318141015	0	17	17	17
Sun Oct 09 07:17:06 2011	1318141026	0	17	17	17
Sun Oct 09 07:16:55 2011	1318141015	0	18	18	17
Sun Oct 09 07:17:16 2011	1318141036	0	19	19	18
Sun Oct 09 07:16:57 2011	1318141017	0	19	19	19
Sun Oct 09 07:16:56 2011	1318141016	0	20	20	19
Sun Oct 09 07:16:57 2011	1318141017	0	21	21	20
Sun Oct 09 07:17:27 2011	1318141047	0	21	21	21
Sun Oct 09 07:16:55 2011	1318141015	0	21	21	21
Sun Oct 09 07:16:55 2011	1318141015	0	22	22	22
Sun Oct 09 07:16:55 2011	1318141015	0	22	22	20
Sun Oct 09 07:17:26 2011	1318141046	0	22	22	22
Sun Oct 09 07:17:25 2011	1318141045	0	23	23	22
Sun Oct 09 07:16:55 2011	1318141015	0	23	23	23
Sun Oct 09 07:17:33 2011	1318141053	0	24	24	23
Sun Oct 09 07:16:55 2011	1318141015	0	24	24	24
Sun Oct 09 07:16:55 2011	1318141015	0	24	24	23
Sun Oct 09 07:16:55 2011	1318141015	0	25	25	25
Sun Oct 09 07:17:34 2011	1318141054	0	25	25	23
Sun Oct 09 07:17:19 2011	1318141039	0	25	25	21
Sun Oct 09 07:17:02 2011	1318141022	0	25	25	22
Sun Oct 09 07:16:57 2011	1318141017	0	26	26	23
Sun Oct 09 07:16:55 2011	1318141015	2	24	26	24
Sun Oct 09 07:17:44 2011	1318141064	0	26	26	26
Sun Oct 09 07:17:23 2011	1318141043	0	26	26	26
Sun Oct 09 07:16:57 2011	1318141017	0	26	26	26
Sun Oct 09 07:17:15 2011	1318141035	0	26	26	26
Sun Oct 09 07:16:55 2011	1318141015	0	27	27	26
Sun Oct 09 07:17:31 2011	1318141051	0	27	27	26
Sun Oct 09 07:17:43 2011	1318141063	0	27	27	27
Sun Oct 09 07:16:59 2011	1318141019	0	27	27	27
Sun Oct 09 07:16:55 2011	1318141015	0	27	28	26
Sun Oct 09 07:17:26 2011	1318141046	0	28	28	27
Sun Oct 09 07:16:55 2011	1318141015	2	26	28	25
Sun Oct 09 07:16:55 2011	1318141015	2	26	28	24
Sun Oct 09 07:17:22 2011	1318141042	0	29	29	28
Sun Oct 09 07:16:55 2011	1318141015	2	27	29	26
Sun Oct 09 07:17:16 2011	1318141036	0	30	30	28
Sun Oct 09 07:16:59 2011	1318141019	0	30	30	29
Sun Oct 09 07:17:11 2011	1318141031	0	30	30	27
Sun Oct 09 07:17:29 2011	1318141049	0	30	30	29
Sun Oct 09 07:17:16 2011	1318141036	0	30	30	30
Sun Oct 09 07:17:45 2011	1318141065	0	30	30	25
Sun Oct 09 07:16:55 2011	1318141015	1	29	31	29
Sun Oct 09 07:16:57 2011	1318141017	0	31	31	28
Sun Oct 09 07:17:09 2011	1318141029	0	31	31	27
Sun Oct 09 07:17:14 2011	1318141034	0	31	31	31
Sun Oct 09 07:16:55 2011	1318141015	0	32	32	27
Sun Oct 09 07:16:55 2011	1318141015	2	31	32	30
Sun Oct 09 07:17:14 2011	1318141034	0	32	33	32
Sun Oct 09 07:17:40 2011	1318141060	0	33	33	30
Sun Oct 09 07:17:46 2011	1318141066	0	34	34	34
Sun Oct 09 07:17:22 2011	1318141042	0	34	34	27
Sun Oct 09 07:17:43 2011	1318141063	0	34	34	34
Sun Oct 09 07:17:08 2011	1318141028	0	35	35	31
Sun Oct 09 07:17:32 2011	1318141052	0	35	35	35
Sun Oct 09 07:16:58 2011	1318141018	0	35	35	35
Sun Oct 09 07:17:26 2011	1318141046	0	36	36	35
Sun Oct 09 07:16:55 2011	1318141015	0	36	36	35
Sun Oct 09 07:17:43 2011	1318141063	0	36	36	36
Sun Oct 09 07:16:55 2011	1318141015	2	34	36	33
Sun Oct 09 07:16:55 2011	1318141015	0	36	36	31
Sun Oct 09 07:16:57 2011	1318141017	0	36	36	36
Sun Oct 09 07:16:55 2011	1318141015	1	35	36	34
Sun Oct 09 07:16:56 2011	1318141016	0	36	36	36
Sun Oct 09 07:17:28 2011	1318141048	0	36	36	36
Sun Oct 09 07:17:14 2011	1318141034	0	37	37	33
Sun Oct 09 07:17:38 2011	1318141058	0	37	37	37
Sun Oct 09 07:17:38 2011	1318141058	0	37	37	36
Sun Oct 09 07:17:11 2011	1318141031	0	37	38	37
Sun Oct 09 07:16:57 2011	1318141017	0	37	38	37
Sun Oct 09 07:17:12 2011	1318141032	0	38	38	36
Sun Oct 09 07:17:22 2011	1318141042	0	38	38	38
Sun Oct 09 07:16:57 2011	1318141017	0	39	39	38
Sun Oct 09 07:16:55 2011	1318141015	2	37	39	36
Sun Oct 09 07:16:57 2011	1318141017	0	39	39	39
Sun Oct 09 07:17:23 2011	1318141043	0	39	39	38
Sun Oct 09 07:17:22 2011	1318141042	0	39	39	37
Sun Oct 09 07:16:55 2011	1318141015	2	37	39	37
Sun Oct 09 07:16:55 2011	1318141015	0	39	39	38
Sun Oct 09 07:17:19 2011	1318141039	0	40	40	39
Sun Oct 09 07:16:56 2011	1318141016	0	40	40	39
Sun Oct 09 07:16:57 2011	1318141017	0	40	40	35
Sun Oct 09 07:17:01 2011	1318141021	0	40	40	37
Sun Oct 09 07:17:16 2011	1318141036	0	40	40	37
Sun Oct 09 07:16:57 2011	1318141017	0	40	40	39
Sun Oct 09 07:17:03 2011	1318141023	0	40	40	37
Sun Oct 09 07:17:32 2011	1318141052	0	41	41	40
Sun Oct 09 07:16:55 2011	1318141015	0	41	41	39
Sun Oct 09 07:17:12 2011	1318141032	0	41	41	40
Sun Oct 09 07:17:36 2011	1318141056	0	41	41	41
Sun Oct 09 07:16:55 2011	1318141015	0	41	41	40
Sun Oct 09 07:17:27 2011	1318141047	0	41	41	41
Sun Oct 09 07:17:39 2011	1318141059	0	41	41	40
Sun Oct 09 07:17:06 2011	1318141026	0	42	42	42
Sun Oct 09 07:17:32 2011	1318141052	0	42	42	42
Sun Oct 09 07:17:32 2011	1318141052	0	42	42	42
Sun Oct 09 07:17:02 2011	1318141022	0	42	42	40
Sun Oct 09 07:16:57 2011	1318141017	0	42	43	41
Sun Oct 09 07:17:01 2011	1318141021	0	42	43	42
Sun Oct 09 07:17:23 2011	1318141043	0	43	43	41
Sun Oct 09 07:16:55 2011	1318141015	1	42	43	42
Sun Oct 09 07:16:55 2011	1318141015	0	43	44	43
Sun Oct 09 07:16:56 2011	1318141016	0	44	44	43
Sun Oct 09 07:16:58 2011	1318141018	0	44	44	44
Sun Oct 09 07:17:36 2011	1318141056	0	44	44	44
Sun Oct 09 07:17:11 2011	1318141031	0	45	45	44
Sun Oct 09 07:17:01 2011	1318141021	0	45	45	40
Sun Oct 09 07:16:56 2011	1318141016	0	45	45	44
Sun Oct 09 07:17:05 2011	1318141025	0	45	45	34
Sun Oct 09 07:16:57 2011	1318141017	0	45	45	45
Sun Oct 09 07:17:22 2011	1318141042	0	46	46	45
Sun Oct 09 07:16:56 2011	1318141016	0	45	46	45
Sun Oct 09 07:17:26 2011	1318141046	0	46	46	45
Sun Oct 09 07:17:27 2011	1318141047	0	46	46	45
Sun Oct 09 07:16:56 2011	1318141016	0	46	46	45
Sun Oct 09 07:17:00 2011	1318141020	0	46	46	45
Sun Oct 09 07:16:56 2011	1318141016	0	46	46	46
Sun Oct 09 07:17:08 2011	1318141028	0	46	46	46
Sun Oct 09 07:16:55 2011	1318141015	0	46	46	46
Sun Oct 09 07:17:01 2011	1318141021	0	47	47	46
Sun Oct 09 07:17:43 2011	1318141063	0	47	47	45
Sun Oct 09 07:16:58 2011	1318141018	0	47	47	43
Sun Oct 09 07:16:55 2011	1318141015	0	47	47	45
Sun Oct 09 07:17:32 2011	1318141052	0	47	47	45
Sun Oct 09 07:17:28 2011	1318141048	0	48	48	46
Sun Oct 09 07:17:01 2011	1318141021	0	48	48	47
Sun Oct 09 07:17:02 2011	1318141022	0	48	48	43
Sun Oct 09 07:16:55 2011	1318141015	0	48	48	47
Sun Oct 09 07:16:57 2011	1318141017	0	48	48	47
Sun Oct 09 07:16:58 2011	1318141018	0	48	49	48
Sun Oct 09 07:16:55 2011	1318141015	2	47	49	46
Sun Oct 09 07:17:16 2011	1318141036	0	48	49	48
Sun Oct 09 07:17:02 2011	1318141022	0	49	49	45
Sun Oct 09 07:16:55 2011	1318141015	2	47	49	46
Sun Oct 09 07:17:28 2011	1318141048	0	49	49	49
Sun Oct 09 07:16:57 2011	1318141017	0	49	49	47
Sun Oct 09 07:17:32 2011	1318141052	0	49	49	49
Sun Oct 09 07:16:57 2011	1318141017	0	49	49	48
Sun Oct 09 07:17:22 2011	1318141042	0	49	49	48
Sun Oct 09 07:16:57 2011	1318141017	0	49	49	48
Sun Oct 09 07:17:27 2011	1318141047	0	49	49	49
Sun Oct 09 07:17:43 2011	1318141063	0	49	49	49
Sun Oct 09 07:16:57 2011	1318141017	0	49	50	49
Sun Oct 09 07:17:11 2011	1318141031	0	50	50	47
Sun Oct 09 07:16:56 2011	1318141016	0	50	50	49
Sun Oct 09 07:17:27 2011	1318141047	0	50	50	50
Sun Oct 09 07:16:57 2011	1318141017	0	50	50	49
Sun Oct 09 07:17:11 2011	1318141031	0	50	50	50
Sun Oct 09 07:16:55 2011	1318141015	2	49	50	48
Sun Oct 09 07:17:22 2011	1318141042	0	50	50	50
Sun Oct 09 07:17:06 2011	1318141026	0	50	50	43
Sun Oct 09 07:17:00 2011	1318141020	0	50	50	49
Sun Oct 09 07:17:46 2011	1318141066	0	51	51	50
Sun Oct 09 07:16:56 2011	1318141016	0	51	51	45
Sun Oct 09 07:17:11 2011	1318141031	0	51	51	51
Sun Oct 09 07:16:58 2011	1318141018	0	51	51	50
Sun Oct 09 07:16:55 2011	1318141015	0	51	51	51
Sun Oct 09 07:16:57 2011	1318141017	0	51	51	50
Sun Oct 09 07:16:57 2011	1318141017	0	51	52	48
Sun Oct 09 07:16:55 2011	1318141015	0	51	52	51
Sun Oct 09 07:17:36 2011	1318141056	0	52	52	51
Sun Oct 09 07:16:55 2011	1318141015	0	52	52	51
Sun Oct 09 07:16:58 2011	1318141018	0	52	52	51
Sun Oct 09 07:16:55 2011	1318141015	0	52	52	52
Sun Oct 09 07:17:05 2011	1318141025	0	52	52	52
Sun Oct 09 07:17:45 2011	1318141065	0	52	52	52
Sun Oct 09 07:16:58 2011	1318141018	0	52	52	51
Sun Oct 09 07:17:23 2011	1318141043	0	52	52	51
Sun Oct 09 07:17:33 2011	1318141053	0	52	52	52
Sun Oct 09 07:16:55 2011	1318141015	0	52	52	52
Sun Oct 09 07:17:14 2011	1318141034	0	52	53	51
Sun Oct 09 07:16:58 2011	1318141018	0	53	53	52
Sun Oct 09 07:17:14 2011	1318141034	0	53	53	47
Sun Oct 09 07:17:21 2011	1318141041	0	53	53	50
Sun Oct 09 07:17:20 2011	1318141040	0	53	53	52
Sun Oct 09 07:16:55 2011	1318141015	0	53	53	51
Sun Oct 09 07:16:57 2011	1318141017	0	53	53	52
Sun Oct 09 07:17:27 2011	1318141047	0	53	53	52
Sun Oct 09 07:17:22 2011	1318141042	0	53	53	52
Sun Oct 09 07:16:56 2011	1318141016	0	53	53	48
Sun Oct 09 07:17:23 2011	1318141043	0	53	53	53
Sun Oct 09 07:16:56 2011	1318141016	0	53	53	53
Sun Oct 09 07:17:34 2011	1318141054	0	53	53	53
Sun Oct 09 07:16:59 2011	1318141019	0	53	53	53
Sun Oct 09 07:17:14 2011	1318141034	0	53	53	53
Sun Oct 09 07:17:43 2011	1318141063	0	53	53	52
Sun Oct 09 07:16:57 2011	1318141017	0	53	54	52
Sun Oct 09 07:16:56 2011	1318141016	0	54	54	53
Sun Oct 09 07:17:43 2011	1318141063	0	54	54	53
Sun Oct 09 07:16:57 2011	1318141017	0	54	54	52
Sun Oct 09 07:16:58 2011	1318141018	0	54	54	53
Sun Oct 09 07:17:08 2011	1318141028	0	54	54	53
Sun Oct 09 07:16:57 2011	1318141017	0	54	54	53
Sun Oct 09 07:16:57 2011	1318141017	0	54	54	54
Sun Oct 09 07:17:09 2011	1318141029	0	54	55	54
Sun Oct 09 07:16:55 2011	1318141015	0	54	55	54
Sun Oct 09 07:16:56 2011	1318141016	0	55	55	54
Sun Oct 09 07:16:56 2011	1318141016	0	55	55	54
Sun Oct 09 07:17:32 2011	1318141052	0	55	55	55
Sun Oct 09 07:16:58 2011	1318141018	0	55	55	54
Sun Oct 09 07:17:29 2011	1318141049	0	55	55	55
Sun Oct 09 07:17:42 2011	1318141062	0	55	55	53
Sun Oct 09 07:17:29 2011	1318141049	0	55	55	55
Sun Oct 09 07:17:11 2011	1318141031	0	56	56	56
Sun Oct 09 07:17:01 2011	1318141021	0	56	56	51
Sun Oct 09 07:16:56 2011	1318141016	0	56	56	51
Sun Oct 09 07:16:56 2011	1318141016	0	56	56	55
Sun Oct 09 07:16:57 2011	1318141017	0	56	56	52
Sun Oct 09 07:17:40 2011	1318141060	0	56	56	51
Sun Oct 09 07:17:22 2011	1318141042	0	56	56	55
Sun Oct 09 07:17:14 2011	1318141034	0	56	56	56
Sun Oct 09 07:16:58 2011	1318141018	0	56	56	54
Sun Oct 09 07:16:55 2011	1318141015	0	56	57	56
Sun Oct 09 07:17:33 2011	1318141053	0	57	57	56
Sun Oct 09 07:16:57 2011	1318141017	0	57	57	56
Sun Oct 09 07:16:55 2011	1318141015	0	57	57	56
Sun Oct 09 07:17:37 2011	1318141057	0	57	57	56
Sun Oct 09 07:16:55 2011	1318141015	0	57	57	55
Sun Oct 09 07:16:56 2011	1318141016	0	57	57	56
Sun Oct 09 07:16:57 2011	1318141017	0	57	57	52
Sun Oct 09 07:17:38 2011	1318141058	0	57	57	57
Sun Oct 09 07:17:40 2011	1318141060	0	57	57	57
Sun Oct 09 07:17:12 2011	1318141032	0	57	57	54
Sun Oct 09 07:16:58 2011	1318141018	0	57	57	53
Sun Oct 09 07:16:57 2011	1318141017	0	57	57	52
Sun Oct 09 07:17:00 2011	1318141020	0	57	57	56
Sun Oct 09 07:17:29 2011	1318141049	0	57	57	56
Sun Oct 09 07:17:08 2011	1318141028	0	57	57	55
Sun Oct 09 07:16:57 2011	1318141017	0	57	57	57
Sun Oct 09 07:16:58 2011	1318141018	0	58	58	50
Sun Oct 09 07:17:00 2011	1318141020	0	58	58	57
Sun Oct 09 07:16:57 2011	1318141017	0	58	58	54
Sun Oct 09 07:17:21 2011	1318141041	0	58	58	57
Sun Oct 09 07:16:58 2011	1318141018	0	58	58	57
Sun Oct 09 07:16:57 2011	1318141017	0	58	58	54
Sun Oct 09 07:17:43 2011	1318141063	0	58	58	58
Sun Oct 09 07:17:24 2011	1318141044	0	58	59	54
Sun Oct 09 07:17:48 2011	1318141068	0	59	59	55
Sun Oct 09 07:16:56 2011	1318141016	0	58	59	58
Sun Oct 09 07:16:55 2011	1318141015	0	59	59	58
Sun Oct 09 07:16:56 2011	1318141016	0	59	59	58
Sun Oct 09 07:16:57 2011	1318141017	0	59	59	58
Sun Oct 09 07:17:17 2011	1318141037	0	59	59	54
Sun Oct 09 07:16:57 2011	1318141017	0	59	59	58
Sun Oct 09 07:16:58 2011	1318141018	0	59	59	58
Sun Oct 09 07:16:57 2011	1318141017	0	59	59	58
Sun Oct 09 07:16:55 2011	1318141015	0	59	59	51
Sun Oct 09 07:16:55 2011	1318141015	0	59	59	54
Sun Oct 09 07:16:58 2011	1318141018	0	59	59	58
Sun Oct 09 07:17:02 2011	1318141022	0	59	59	58
Sun Oct 09 07:17:16 2011	1318141036	0	59	59	55
Sun Oct 09 07:16:57 2011	1318141017	0	59	59	58
Sun Oct 09 07:16:58 2011	1318141018	0	59	60	58
Sun Oct 09 07:16:58 2011	1318141018	0	59	60	59
Sun Oct 09 07:17:16 2011	1318141036	0	60	60	59
Sun Oct 09 07:16:57 2011	1318141017	0	60	60	55
Sun Oct 09 07:17:16 2011	1318141036	0	60	60	58
Sun Oct 09 07:17:25 2011	1318141045	0	60	60	60
Sun Oct 09 07:17:27 2011	1318141047	0	60	60	60
Sun Oct 09 07:17:16 2011	1318141036	0	60	60	59
Sun Oct 09 07:17:32 2011	1318141052	0	60	60	60
Sun Oct 09 07:17:43 2011	1318141063	0	60	60	59
Sun Oct 09 07:17:00 2011	1318141020	0	60	60	60
Sun Oct 09 07:17:17 2011	1318141037	0	60	60	60
Sun Oct 09 07:17:14 2011	1318141034	0	60	60	60
Sun Oct 09 07:17:22 2011	1318141042	0	60	60	60
Sun Oct 09 07:16:58 2011	1318141018	0	60	60	56
Sun Oct 09 07:16:55 2011	1318141015	0	61	61	60
Sun Oct 09 07:17:45 2011	1318141065	0	61	61	61
Sun Oct 09 07:16:58 2011	1318141018	0	61	61	60
Sun Oct 09 07:16:58 2011	1318141018	0	61	61	61
Sun Oct 09 07:17:05 2011	1318141025	0	61	61	61
Sun Oct 09 07:17:05 2011	1318141025	0	61	61	61
Sun Oct 09 07:17:22 2011	1318141042	0	61	61	60
Sun Oct 09 07:16:57 2011	1318141017	0	61	61	56
Sun Oct 09 07:16:55 2011	1318141015	0	61	61	61
Sun Oct 09 07:17:42 2011	1318141062	0	61	61	61
Sun Oct 09 07:17:22 2011	1318141042	0	62	62	53
Sun Oct 09 07:16:56 2011	1318141016	0	62	62	61
Sun Oct 09 07:17:11 2011	1318141031	0	62	62	58
Sun Oct 09 07:17:42 2011	1318141062	0	62	62	53
Sun Oct 09 07:17:43 2011	1318141063	0	62	62	62
Sun Oct 09 07:16:55 2011	1318141015	0	62	62	61
Sun Oct 09 07:17:38 2011	1318141058	0	62	62	62
Sun Oct 09 07:17:11 2011	1318141031	0	62	62	61
Sun Oct 09 07:17:01 2011	1318141021	0	62	62	62
Sun Oct 09 07:17:02 2011	1318141022	0	62	62	62
Sun Oct 09 07:16:56 2011	1318141016	0	62	62	62
Sun Oct 09 07:17:43 2011	1318141063	0	62	63	62
Sun Oct 09 07:16:59 2011	1318141019	0	62	63	54
Sun Oct 09 07:16:56 2011	1318141016	0	62	63	62
Sun Oct 09 07:17:48 2011	1318141068	0	63	63	59
Sun Oct 09 07:16:57 2011	1318141017	0	63	63	61
Sun Oct 09 07:17:05 2011	1318141025	0	63	63	62
Sun Oct 09 07:16:57 2011	1318141017	0	63	63	62
Sun Oct 09 07:17:11 2011	1318141031	0	63	63	63
Sun Oct 09 07:17:43 2011	1318141063	0	63	63	63
Sun Oct 09 07:17:34 2011	1318141054	0	63	63	63
Sun Oct 09 07:17:40 2011	1318141060	0	63	63	61
Sun Oct 09 07:16:56 2011	1318141016	0	63	63	63
Sun Oct 09 07:16:55 2011	1318141015	0	63	63	54
Sun Oct 09 07:17:06 2011	1318141026	0	63	63	63
Sun Oct 09 07:17:08 2011	1318141028	0	63	63	63
Sun Oct 09 07:17:32 2011	1318141052	0	63	63	63
Sun Oct 09 07:17:40 2011	1318141060	0	63	63	59
Sun Oct 09 07:17:14 2011	1318141034	0	63	63	62
Sun Oct 09 07:17:43 2011	1318141063	0	63	63	63
Sun Oct 09 07:17:34 2011	1318141054	0	63	64	62
Sun Oct 09 07:16:57 2011	1318141017	0	63	64	62
Sun Oct 09 07:17:00 2011	1318141020	0	63	64	63
Sun Oct 09 07:17:22 2011	1318141042	0	64	64	63
Sun Oct 09 07:16:57 2011	1318141017	0	64	64	63
Sun Oct 09 07:17:22 2011	1318141042	0	64	64	63
Sun Oct 09 07:17:33 2011	1318141053	0	64	64	63
Sun Oct 09 07:17:43 2011	1318141063	0	64	64	64
Sun Oct 09 07:17:36 2011	1318141056	0	64	64	63
Sun Oct 09 07:16:56 2011	1318141016	0	64	64	60
Sun Oct 09 07:16:57 2011	1318141017	0	64	64	59
Sun Oct 09 07:16:58 2011	1318141018	0	64	64	60
Sun Oct 09 07:16:56 2011	1318141016	0	64	64	63
Sun Oct 09 07:16:55 2011	1318141015	0	64	64	63
Sun Oct 09 07:16:58 2011	1318141018	0	64	64	64
Sun Oct 09 07:17:22 2011	1318141042	0	65	65	60
Sun Oct 09 07:17:11 2011	1318141031	0	65	65	64
Sun Oct 09 07:16:56 2011	1318141016	0	64	65	64
Sun Oct 09 07:16:58 2011	1318141018	0	65	65	63
Sun Oct 09 07:16:57 2011	1318141017	0	65	65	64
Sun Oct 09 07:17:42 2011	1318141062	0	65	65	65
Sun Oct 09 07:16:57 2011	1318141017	0	65	65	59
Sun Oct 09 07:16:58 2011	1318141018	0	65	65	65
Sun Oct 09 07:17:45 2011	1318141065	0	65	65	64
Sun Oct 09 07:16:56 2011	1318141016	0	65	65	64
Sun Oct 09 07:16:57 2011	1318141017	0	65	65	64
Sun Oct 09 07:17:40 2011	1318141060	0	65	65	64
Sun Oct 09 07:17:10 2011	1318141030	0	65	65	64
Sun Oct 09 07:17:08 2011	1318141028	0	65	66	65
Sun Oct 09 07:16:57 2011	1318141017	0	65	66	64
Sun Oct 09 07:17:11 2011	1318141031	0	66	66	65
Sun Oct 09 07:16:58 2011	1318141018	0	66	66	65
Sun Oct 09 07:16:57 2011	1318141017	0	66	66	65
Sun Oct 09 07:16:55 2011	1318141015	0	66	66	54
Sun Oct 09 07:17:01 2011	1318141021	0	66	66	65
Sun Oct 09 07:16:56 2011	1318141016	0	66	66	65
Sun Oct 09 07:17:39 2011	1318141059	0	66	66	65
Sun Oct 09 07:16:56 2011	1318141016	0	66	66	65
Sun Oct 09 07:17:12 2011	1318141032	0	66	66	65
Sun Oct 09 07:16:55 2011	1318141015	0	66	66	65
Sun Oct 09 07:16:56 2011	1318141016	0	66	66	65
Sun Oct 09 07:16:55 2011	1318141015	0	66	66	61
Sun Oct 09 07:16:56 2011	1318141016	0	66	66	65
Sun Oct 09 07:16:57 2011	1318141017	0	66	66	65
Sun Oct 09 07:16:57 2011	1318141017	0	66	66	65
Sun Oct 09 07:17:37 2011	1318141057	0	66	66	66
Sun Oct 09 07:17:37 2011	1318141057	0	66	66	66
Sun Oct 09 07:16:58 2011	1318141018	0	66	66	65
Sun Oct 09 07:16:57 2011	1318141017	0	66	66	66
Sun Oct 09 07:17:27 2011	1318141047	0	66	66	66
Sun Oct 09 07:16:57 2011	1318141017	0	66	67	66
Sun Oct 09 07:16:57 2011	1318141017	0	66	67	58
Sun Oct 09 07:16:58 2011	1318141018	0	66	67	62
Sun Oct 09 07:17:01 2011	1318141021	0	67	67	66
Sun Oct 09 07:16:56 2011	1318141016	0	66	67	66
Sun Oct 09 07:17:16 2011	1318141036	0	67	67	66
Sun Oct 09 07:16:57 2011	1318141017	0	67	67	52
Sun Oct 09 07:17:19 2011	1318141039	0	67	67	66
Sun Oct 09 07:17:34 2011	1318141054	0	67	67	66
Sun Oct 09 07:16:56 2011	1318141016	0	67	67	62
Sun Oct 09 07:17:43 2011	1318141063	0	67	67	66
Sun Oct 09 07:16:57 2011	1318141017	0	67	67	62
Sun Oct 09 07:17:06 2011	1318141026	0	67	67	66
Sun Oct 09 07:17:26 2011	1318141046	0	67	67	66
Sun Oct 09 07:16:57 2011	1318141017	0	67	67	61
Sun Oct 09 07:16:57 2011	1318141017	0	67	67	66
Sun Oct 09 07:17:43 2011	1318141063	0	67	67	65
Sun Oct 09 07:17:32 2011	1318141052	0	67	67	67
Sun Oct 09 07:16:56 2011	1318141016	0	67	67	66
Sun Oct 09 07:17:43 2011	1318141063	0	67	67	67
Sun Oct 09 07:17:11 2011	1318141031	0	67	67	63
Sun Oct 09 07:16:56 2011	1318141016	0	67	67	66
Sun Oct 09 07:17:21 2011	1318141041	0	67	67	66
Sun Oct 09 07:16:58 2011	1318141018	0	67	67	62
Sun Oct 09 07:17:32 2011	1318141052	0	67	67	66
Sun Oct 09 07:17:03 2011	1318141023	0	67	67	67
Sun Oct 09 07:17:37 2011	1318141057	0	67	67	67
Sun Oct 09 07:16:56 2011	1318141016	0	67	67	66
Sun Oct 09 07:16:57 2011	1318141017	0	67	68	67
Sun Oct 09 07:16:58 2011	1318141018	0	67	68	67
Sun Oct 09 07:16:57 2011	1318141017	0	67	68	67
Sun Oct 09 07:16:59 2011	1318141019	0	68	68	66
Sun Oct 09 07:16:57 2011	1318141017	0	68	68	67
Sun Oct 09 07:16:57 2011	1318141017	0	68	68	62
Sun Oct 09 07:17:40 2011	1318141060	0	68	68	62
Sun Oct 09 07:16:58 2011	1318141018	0	68	68	67
Sun Oct 09 07:17:30 2011	1318141050	0	68	68	67
Sun Oct 09 07:16:58 2011	1318141018	0	68	68	66
Sun Oct 09 07:17:27 2011	1318141047	0	68	68	68
Sun Oct 09 07:17:37 2011	1318141057	0	68	68	67
Sun Oct 09 07:16:57 2011	1318141017	0	68	68	62
Sun Oct 09 07:16:55 2011	1318141015	0	68	68	64
Sun Oct 09 07:17:14 2011	1318141034	0	68	68	68
Sun Oct 09 07:17:31 2011	1318141051	0	68	68	64
Sun Oct 09 07:17:22 2011	1318141042	0	68	68	68
Sun Oct 09 07:16:58 2011	1318141018	0	68	68	64
Sun Oct 09 07:17:01 2011	1318141021	0	68	68	68
Sun Oct 09 07:16:56 2011	1318141016	0	68	68	64
Sun Oct 09 07:16:56 2011	1318141016	0	68	68	67
Sun Oct 09 07:16:58 2011	1318141018	0	68	68	68
Sun Oct 09 07:16:57 2011	1318141017	0	68	68	67
Sun Oct 09 07:16:58 2011	1318141018	0	68	69	62
Sun Oct 09 07:17:27 2011	1318141047	0	68	69	68
Sun Oct 09 07:16:57 2011	1318141017	0	68	69	64
Sun Oct 09 07:16:58 2011	1318141018	0	68	69	67
Sun Oct 09 07:16:58 2011	1318141018	0	68	69	67
Sun Oct 09 07:16:57 2011	1318141017	0	68	69	68
Sun Oct 09 07:16:56 2011	1318141016	0	68	69	64
Sun Oct 09 07:16:57 2011	1318141017	0	69	69	68
Sun Oct 09 07:16:57 2011	1318141017	0	69	69	65
Sun Oct 09 07:17:19 2011	1318141039	0	69	69	69
Sun Oct 09 07:17:00 2011	1318141020	0	69	69	67
Sun Oct 09 07:16:57 2011	1318141017	0	69	69	67
Sun Oct 09 07:16:56 2011	1318141016	0	69	69	64
Sun Oct 09 07:17:37 2011	1318141057	0	69	69	68
Sun Oct 09 07:16:56 2011	1318141016	0	69	69	69
Sun Oct 09 07:17:14 2011	1318141034	0	69	69	69
Sun Oct 09 07:16:58 2011	1318141018	0	69	69	68
Sun Oct 09 07:16:57 2011	1318141017	0	69	69	68
Sun Oct 09 07:17:44 2011	1318141064	0	69	69	61
Sun Oct 09 07:17:17 2011	1318141037	0	69	69	68
Sun Oct 09 07:16:56 2011	1318141016	0	69	69	68
Sun Oct 09 07:16:58 2011	1318141018	0	69	69	62
Sun Oct 09 07:16:57 2011	1318141017	0	69	69	68
Sun Oct 09 07:16:57 2011	1318141017	0	69	69	69
Sun Oct 09 07:17:33 2011	1318141053	0	69	69	69
Sun Oct 09 07:17:48 2011	1318141068	0	69	70	69
Sun Oct 09 07:16:55 2011	1318141015	0	69	70	69
Sun Oct 09 07:17:17 2011	1318141037	0	69	70	69
Sun Oct 09 07:16:57 2011	1318141017	0	69	70	69
